id,Nome do Filme,Ano de Lancamento,Decada do Filme,Duracao,Lancamento,Classificao do Filme,Publico Alvo,Diretor,Estrela,Genero,Tematica,Pais de Origem,Produtora,Idioma,Indicado a Premiações de Cinema,Nota
tt0086618,Yellowbeard,1983,1980,1h 36m,Cinema,+10,Família,Outros,Peter Boyle,Ação,Aventura,Reino Unido,Hemdale,Inglês,0,5.9
tt0083906,Eureka,1983,1980,2h 10m,Cinema,+16,Jovens,Nicolas Roeg,Gene Hackman,Drama,Thriller,Reino Unido,Recorded Picture Company RPC,Inglês,0,5.9
tt0086203,Rock & Rule,1983,1980,1h 17m,Cinema,+10,Família,Outros,Paul Le Mat,Animação Adulta,Comédia Sombria,Canadá,Nelvana,Inglês,0,6.4
tt0086605,Winners & Sinners,1983,1980,1h 48m,Cinema,+12,Família,Sammo KamBo Hung,Sammo KamBo Hung,Artes Marciais,Comédia Pastelão,Hong Kong,Golden Harvest Company,Cantonês,0,6.6
tt0085297,Carmen,1983,1980,1h 42m,Cinema,+16,Jovens,Carlos Saura,Outros,Drama,Música,Espanha,Televisin Espaola TVE,Espanhol,11,7.4
tt0086146,The Prodigal,1983,1980,1h 49m,Cinema,+10,Família,Outros,Outros,Drama,Indefinido,Estados Unidos,Outros,Inglês,0,5.6
tt0087928,Police Academy,1984,1980,1h 36m,Cinema,+16,Jovens,Hugh Wilson,Steve Guttenberg,Farsa,Comédia Vulgar,Estados Unidos,The Ladd Company,Inglês,0,6.7
tt0088128,Sixteen Candles,1984,1980,1h 33m,Cinema,+10,Família,John Hughes,Molly Ringwald,Farsa,Comédia Adolescente,Estados Unidos,Universal Pictures,Inglês,0,7.0
tt0087884,"Paris, Texas",1984,1980,2h 25m,Cinema,+16,Jovens,Wim Wenders,Harry Dean Stanton,Viagem de Estrada,Drama,West Germany,Road Movies Filmproduktion,Inglês,12,8.1
tt2386490,How to Train Your Dragon: The Hidden World,2019,2010,1h 44m,Cinema,+10,Família,Outros,Jay Baruchel,Computer Animation,Fantasia Adolescente,Estados Unidos,DreamWorks Animation,Inglês,67,7.4
tt8186318,Overcomer,2019,2010,1h 59m,Cinema,+10,Família,Alex Kendrick,Cameron Arnett,Basquete,Drama,Estados Unidos,Affirm Films,Inglês,3,6.7
tt8266310,Blinded by the Light,2019,2010,1h 58m,Cinema,+12,Família,Gurinder Chadha,Outros,Amadurecimento,Comédia,Reino Unido,New Line Cinema,Inglês,8,6.9
tt4199898,Playmobil: The Movie,2019,2010,1h 39m,Cinema,+10,Família,Outros,Anya TaylorJoy,Épico de Aventura,Animação Computadorizada,França,DMG Entertainment,Inglês,0,4.9
tt9016974,Synchronic,2019,2010,1h 42m,Cinema,+16,Jovens,Outros,Anthony Mackie,Terror Psicológico,Drama,Estados Unidos,Patriot Pictures,Inglês,0,6.2
tt8896632,Max Winslow and the House of Secrets,2019,2010,1h 38m,Cinema,+10,Família,Outros,Chad Michael Murray,Inteligência Artificial,Família,Estados Unidos,Outros,Inglês,6,5.1
tt0370263,Alien vs. Predator,2004,2000,1h 41m,Cinema,+12,Família,Paul WS Anderson,Sanaa Lathan,Terror de Monstro,Ficção Científica Espacial,Czech Republic,Twentieth Century Fox,Inglês,4,5.7
tt0337579,Barbershop 2: Back in Business,2004,2000,1h 46m,Cinema,+12,Família,Outros,Ice Cube,Drama no Local de Trabalho,Comédia,Estados Unidos,MetroGoldwynMayer MGM,Inglês,10,5.7
tt0337917,Catch That Kid,2004,2000,1h 31m,Cinema,+10,Família,Bart Freundlich,Kristen Stewart,Golpe / Assalto,Aventura Adolescente,Alemanha,Fox 2000 Pictures,Inglês,0,5.2
tt0424227,Turtles Can Fly,2004,2000,1h 38m,Cinema,+12,Família,Outros,Outros,Drama,Guerra,Iran,Bac Films,Arabic,8,8.0
tt0373024,Imaginary Heroes,2004,2000,1h 51m,Cinema,+16,Jovens,Outros,Sigourney Weaver,Comédia Sombria,Drama,Estados Unidos,ApolloProMedia GmbH  Co 1 Filmproduktion KG I,Inglês,2,7.0
tt0360130,Undertow,2004,2000,1h 48m,Cinema,+16,Jovens,David Gordon Green,Jamie Bell,Drama,Thriller,Estados Unidos,United Artists,Inglês,6,6.5
tt0373152,Mind the Gap,2004,2000,2h 14m,Cinema,+16,Jovens,Outros,Outros,Comédia,Drama,Estados Unidos,Outros,Inglês,0,6.9
tt0393775,Simon,2004,2000,1h 42m,Televisao,+18,Adultos,Outros,Outros,Comédia,Drama,Netherlands,Fortissimo Films,Holandês,4,7.8
tt0479500,Nancy Drew,2007,2000,1h 39m,Cinema,+10,Família,Andrew Fleming,Emma Roberts,Comédia,Crime,Estados Unidos,Warner Bros,Inglês,0,5.9
tt0452623,Gone Baby Gone,2007,2000,1h 54m,Cinema,+16,Jovens,Outros,Morgan Freeman,Drama Processual Policial,Thriller Psicológico,Estados Unidos,Miramax,Inglês,33,7.6
tt0490204,Reign Over Me,2007,2000,2h 4m,Cinema,+16,Jovens,Mike Binder,Adam Sandler,Comédia Sombria,Drama,Estados Unidos,Relativity Media,Inglês,0,7.4
tt0804516,P2,2007,2000,1h 38m,Cinema,+16,Jovens,Outros,Wes Bentley,Comédia Sombria,Thriller Psicológico,Canadá,Summit Entertainment,Inglês,0,5.9
tt0780622,Teeth,2007,2000,1h 34m,Cinema,+16,Jovens,Outros,Outros,Terror Corporal (Body Horror),Comédia Sombria,Estados Unidos,Outros,Inglês,10,5.4
tt0910847,Breakfast with Scot,2007,2000,1h 35m,Cinema,+12,Família,Outros,Outros,Comédia,Drama,Canadá,Outros,Inglês,3,6.7
tt0470737,The Dukes,2007,2000,1h 36m,Cinema,+12,Família,Outros,Chazz Palminteri,Comédia,Crime,Estados Unidos,Outros,Inglês,0,5.9
tt0484111,The Good Night,2007,2000,1h 33m,Cinema,+16,Jovens,Outros,Martin Freeman,Comédia,Drama,Reino Unido,Inferno Distribution,Inglês,0,5.7
tt0080801,The Gods Must Be Crazy,1980,1980,1h 49m,Cinema,+10,Família,Outros,Outros,Aventura no Deserto,Aventura,South Africa,Outros,Inglês,3,7.3
tt0080948,The Jazz Singer,1980,1980,1h 55m,Cinema,+10,Família,Richard Fleischer,Laurence Olivier,Drama,Música,Estados Unidos,EMI Films,Inglês,10,5.9
tt0081433,Roadie,1980,1980,1h 46m,Cinema,+10,Família,Alan Rudolph,Art Carney,Comédia,Música,Estados Unidos,Outros,Inglês,0,5.3
tt0080905,Fists of the White Lotus,1980,1980,1h 35m,Cinema,+12,Família,Outros,Outros,Kung Fu,Artes Marciais,Hong Kong,Film Workshop,Cantonês,0,7.1
tt0331327,The Return of Josey Wales,1980,1980,1h 30m,Cinema,+16,Jovens,Outros,Michael Parks,Drama,Faroeste,Estados Unidos,Outros,Inglês,0,3.6
tt0080709,Fabian,1980,1980,1h 50m,Cinema,+16,Jovens,Outros,Outros,Drama,Indefinido,West Germany,Outros,Alemão,0,5.6
tt33034103,Am I Racist?,2024,2020,1h 40m,Cinema,+12,Família,Outros,Outros,Comédia Sombria,Sátira,Estados Unidos,Outros,Inglês,0,6.7
tt24577462,Afraid,2024,2020,1h 24m,Cinema,+12,Família,Chris Weitz,John Cho,Inteligência Artificial,Terror Adolescente,Estados Unidos,Columbia Pictures,Inglês,0,5.2
tt12349832,Cuckoo,2024,2020,1h 42m,Cinema,+16,Jovens,Outros,Marton Csokas,Terror Adolescente,Terror,Alemanha,Neon,Inglês,8,5.8
tt22408160,Kinds of Kindness,2024,2020,2h 44m,Cinema,+16,Jovens,Yorgos Lanthimos,Emma Stone,Comédia Sombria,Tragédia,Irlanda,Element Pictures,Inglês,7,6.5
tt24176060,Queer,2024,2020,2h 16m,Cinema,+16,Jovens,Luca Guadagnino,Daniel Craig,Period Drama,Biografia,Itália,The Apartment,Inglês,35,6.6
tt30321095,Ghostlight,2024,2020,1h 55m,Cinema,+16,Jovens,Outros,Outros,Comédia,Drama,Estados Unidos,Outros,Inglês,18,7.6
tt0102798,Robin Hood: Prince of Thieves,1991,1990,2h 23m,Cinema,+12,Família,Kevin Reynolds,Kevin Costner,Capa e Espada,Ação,Estados Unidos,Warner Bros,Inglês,25,6.9
tt0102975,Star Trek VI: The Undiscovered Country,1991,1990,1h 50m,Cinema,+10,Família,Nicholas Meyer,William Shatner,Épico de Ficção Científica,Ficção Científica Espacial,Estados Unidos,Paramount Pictures,Inglês,11,7.2
tt0102250,L.A. Story,1991,1990,1h 35m,Cinema,+12,Família,Mick Jackson,Steve Martin,Sátira,Comédia,Estados Unidos,Carolco Pictures,Inglês,0,6.7
tt0101698,Defending Your Life,1991,1990,1h 52m,Cinema,+10,Família,Albert Brooks,Albert Brooks,Sátira,Comédia,Estados Unidos,Geffen Pictures,Inglês,0,7.2
tt0102590,Once Around,1991,1990,1h 55m,Cinema,+16,Jovens,Lasse Hallstrm,Richard Dreyfuss,Comédia,Drama,Estados Unidos,Double Play,Inglês,0,6.5
tt0099397,Defenseless,1991,1990,1h 44m,Cinema,+16,Jovens,Martin Campbell,Barbara Hershey,Thriller Legal,Mistério,Estados Unidos,New Visions Pictures,Inglês,0,5.5
tt0102303,Life Stinks,1991,1990,1h 32m,Cinema,+12,Família,Mel Brooks,Mel Brooks,Sátira,Comédia,Estados Unidos,Brooksfilms,Inglês,0,5.9
tt0101898,Flirting,1991,1990,1h 39m,Cinema,+16,Jovens,John Duigan,Noah Taylor,Teen Romance,Drama,Austrália,Kennedy Miller Productions,Inglês,3,7.1
tt0101660,The Dark Backward,1991,1990,1h 41m,Cinema,+16,Jovens,Adam Rifkin,Judd Nelson,Comédia Sombria,Comédia,Estados Unidos,Outros,Inglês,0,5.7
tt0097987,No Holds Barred,1989,1980,1h 33m,Cinema,+12,Família,Outros,Hulk Hogan,Ação,Esporte,Estados Unidos,New Line Cinema,Inglês,0,4.4
tt0098097,Pink Cadillac,1989,1980,2h 2m,Cinema,+12,Família,Outros,Clint Eastwood,Comédia Sombria,Ação,Estados Unidos,Malpaso Productions,Inglês,0,5.4
tt0098308,She's Out of Control,1989,1980,1h 30m,Cinema,+10,Família,Outros,Wallace Shawn,Comédia,Indefinido,Estados Unidos,Weintraub Entertainment Group,Inglês,0,5.4
tt0102895,Shadow of China,1989,1980,2h 11m,Cinema,+12,Família,Outros,John Lone,Drama,Indefinido,Japão,Outros,Inglês,0,6.2
tt0098019,Miracles: The Canton Godfather,1989,1980,2h 19m,Cinema,+12,Família,Jackie Chan,Jackie Chan,Ação,Comédia,Hong Kong,Golden Harvest Company,Cantonês,8,6.9
tt0097539,In the Line of Duty IV,1989,1980,1h 34m,Cinema,+16,Jovens,Yuen WooPing,Donnie Yen,Ação,Comédia,Hong Kong,D  B Films Co Ltd,Cantonês,0,7.1
tt1196141,Diary of a Wimpy Kid,2010,2010,1h 34m,Cinema,+10,Família,Outros,Outros,Comédia de Amigos,Amadurecimento,Estados Unidos,Fox 2000 Pictures,Inglês,9,6.2
tt0963966,The Sorcerer's Apprentice,2010,2010,1h 49m,Cinema,+10,Família,Jon Turteltaub,Nicolas Cage,Busca,Ação,Estados Unidos,Walt Disney Pictures,Inglês,2,6.1
tt1020938,Babies,2010,2010,1h 19m,Cinema,+10,Família,Outros,Outros,Documentário,Indefinido,França,Canal,Inglês,0,7.0
tt1532503,Beginners,2010,2010,1h 45m,Cinema,+16,Jovens,Outros,Ewan McGregor,Romance Leve,Comédia Excêntrica,Estados Unidos,Olympus Pictures,Inglês,30,7.2
tt1527788,The Man from Nowhere,2010,2010,1h 59m,Cinema,+16,Jovens,Outros,Outros,Gun Fu,Ação,Coreia do Sul,Outros,Coreano,17,7.7
tt0259446,My Big Fat Greek Wedding,2002,2000,1h 35m,Cinema,+10,Família,Outros,Nia Vardalos,Romance Leve,Comédia Romântica,Canadá,Alliance Cinema,Inglês,30,6.6
tt0302640,The Hot Chick,2002,2000,1h 44m,Cinema,+12,Família,Outros,Rob Schneider,Comédia de Troca de Corpos,Comédia Adolescente,Estados Unidos,Touchstone Pictures,Inglês,0,5.6
tt0274309,24 Hour Party People,2002,2000,1h 57m,Cinema,+16,Jovens,Michael Winterbottom,Steve Coogan,Biografia,Comédia,Reino Unido,Revolution Films,Inglês,13,7.3
tt0301524,The Other Side of the Bed,2002,2000,1h 54m,Cinema,+16,Jovens,Outros,Paz Vega,Comédia,Drama,Espanha,Impala,Espanhol,15,6.4
tt0093690,Outrageous Fortune,1987,1980,1h 39m,Cinema,+16,Jovens,Arthur Hiller,Shelley Long,Comédia de Amigos,Comédia,Estados Unidos,Touchstone Pictures,Inglês,0,6.2
tt0093779,The Princess Bride,1987,1980,1h 38m,Cinema,+10,Família,Rob Reiner,Cary Elwes,Épico de Aventura,Conto de Fadas,Estados Unidos,Act III Communications,Inglês,12,8.0
tt0092965,Empire of the Sun,1987,1980,2h 33m,Cinema,+10,Família,Steven Spielberg,Christian Bale,Amadurecimento,Drama,Estados Unidos,Warner Bros,Inglês,23,7.7
tt0092603,Babette's Feast,1987,1980,1h 43m,Cinema,Livre,Família,Outros,Outros,Period Drama,Drama,Dinamarca,Nordisk Film,Dinamarquês,8,7.8
tt0207093,Shallow Grave,1987,1980,1h 30m,Cinema,+16,Jovens,Outros,Outros,Terror,Thriller,Estados Unidos,Outros,Inglês,0,5.6
tt0093142,Hangmen,1987,1980,1h 30m,Cinema,+16,Jovens,Outros,Outros,Ação,Aventura,Estados Unidos,Outros,Inglês,0,2.9
tt0094122,Terminal Exposure,1987,1980,1h 45m,Cinema,+16,Jovens,Nico Mastorakis,Outros,Comédia Sombria,Comédia,Estados Unidos,Omega Entertainment,Inglês,0,4.5
tt0092969,Enemy Territory,1987,1980,1h 29m,Cinema,+16,Jovens,Peter Manoogian,JanMichael Vincent,Ação,Crime,Estados Unidos,Outros,Inglês,0,6.2
tt0091094,Funland,1987,1980,1h 38m,Cinema,+12,Família,Outros,Outros,Comédia,Crime,Estados Unidos,Double Helix Films,Inglês,0,4.3
tt0093335,Kandyland,1987,1980,1h 23m,Cinema,+16,Jovens,Outros,Sandahl Bergman,Drama,Indefinido,Estados Unidos,New World Pictures,Inglês,0,4.4
tt0114496,Something to Talk About,1995,1990,1h 46m,Cinema,+16,Jovens,Lasse Hallstrm,Julia Roberts,Comédia,Drama,Estados Unidos,Hawn  Sylbert Movie Company,Inglês,3,5.7
tt0114608,Tales from the Crypt: Demon Knight,1995,1990,1h 32m,Cinema,+16,Jovens,Ernest R Dickerson,Billy Zane,Terror Zumbi,Ação,Estados Unidos,Universal Pictures,Inglês,2,6.7
tt0112857,Devil in a Blue Dress,1995,1990,1h 42m,Cinema,+16,Jovens,Carl Franklin,Denzel Washington,Outros,Crime,Estados Unidos,TriStar Pictures,Inglês,13,6.8
tt0113243,Hackers,1995,1990,1h 45m,Cinema,+12,Família,Iain Softley,Jonny Lee Miller,Thriller Cibernético,Crime,Estados Unidos,United Artists,Inglês,0,6.2
tt0113360,The Hunted,1995,1990,1h 50m,Cinema,+16,Jovens,Outros,Christopher Lambert,Ação,Drama,Estados Unidos,Universal Pictures,Inglês,0,5.9
tt0114808,The Star Maker,1995,1990,1h 53m,Cinema,+16,Jovens,Giuseppe Tornatore,Outros,Drama,Romance,Itália,Cecchi Gori Group Tiger Cinematografica,Italian,17,7.3
tt0112427,An Awfully Big Adventure,1995,1990,1h 52m,Cinema,+16,Jovens,Mike Newell,Hugh Grant,Comédia Sombria,Drama de Época,Reino Unido,BBC Film,Inglês,0,5.8
tt0114474,Small Faces,1995,1990,1h 48m,Cinema,+16,Jovens,Gillies MacKinnon,Outros,Drama,Indefinido,Reino Unido,BBC Film,Inglês,0,6.9
tt0112438,The Babysitter,1995,1990,1h 30m,Cinema,+16,Jovens,Outros,Alicia Silverstone,Drama,Thriller,Estados Unidos,Spelling Films International,Inglês,0,4.3
tt0112525,"Young Blood, Fresh Meat",1995,1990,1h 20m,Cinema,+16,Jovens,David DeCoteau,Julie Strain,Terror,Indefinido,Estados Unidos,Full Moon Entertainment,Inglês,0,3.4
tt0113153,My Father Is a Hero,1995,1990,1h 44m,Cinema,+16,Jovens,Corey Yuen,Jet Li,Artes Marciais,Ação,Hong Kong,Outros,Cantonês,0,6.5
tt14941698,Tad the Lost Explorer and the Emerald Tablet,2022,2020,1h 30m,Cinema,+10,Família,Outros,Outros,Aventura,Animação,Espanha,Outros,Espanhol,4,6.0
tt4595186,Luckiest Girl Alive,2022,2020,1h 53m,Cinema,+16,Jovens,Outros,Mila Kunis,Drama Psicológico,Drama,Estados Unidos,Picturestart,Inglês,3,6.4
tt14592064,Home Team,2022,2020,1h 35m,Cinema,+10,Família,Outros,Kevin James,Futebol,Comédia,Estados Unidos,Happy Madison Productions,Inglês,0,6.0
tt17080412,Survive,2022,2020,1h 48m,Cinema,+16,Jovens,Mark Pellington,Outros,Sobrevivência,Tragédia,Estados Unidos,Outros,Inglês,0,4.7
tt0100168,Mo' Better Blues,1990,1990,2h 10m,Cinema,+16,Jovens,Spike Lee,Denzel Washington,Steamy Romance,Drama no Local de Trabalho,Estados Unidos,Universal Pictures,Inglês,3,6.7
tt0099595,The Forbidden Dance,1990,1990,1h 37m,Cinema,+12,Família,Greydon Clark,Outros,Drama,Música,Estados Unidos,21st Century Film Corporation,Inglês,0,4.0
tt0099594,Fools of Fortune,1990,1990,1h 49m,Cinema,+12,Família,Pat OConnor,Iain Glen,Drama,Romance,Reino Unido,Channel Four Films,Inglês,0,5.3
tt0107561,Metamorphosis: The Alien Factor,1990,1990,1h 38m,Cinema,+16,Jovens,Outros,Outros,Terror,Ficção Científica,Estados Unidos,Trimark Pictures,Inglês,0,5.0
tt0455590,The Last King of Scotland,2006,2000,2h 3m,Cinema,+16,Jovens,Kevin Macdonald,James McAvoy,Épico Histórico,Drama Político,Reino Unido,Fox Searchlight Pictures,Inglês,32,7.6
tt0430431,One Night with the King,2006,2000,2h 3m,Cinema,+10,Família,Outros,Outros,Épico de Aventura,Biografia,Estados Unidos,Gener8Xion Entertainment,Inglês,0,6.0
tt0383060,Zoom,2006,2000,1h 23m,Cinema,+10,Família,Peter Hewitt,Tim Allen,Superhero,Ação,Estados Unidos,Revolution Studios,Inglês,8,4.4
tt0480271,Van Wilder: The Rise of Taj,2006,2000,1h 37m,Cinema,+16,Jovens,Outros,Kal Penn,Comédia,Romance,Estados Unidos,MetroGoldwynMayer MGM,Inglês,0,4.8
tt0465188,Golden Door,2006,2000,1h 58m,Cinema,+12,Família,Outros,Charlotte Gainsbourg,Drama,História,Itália,Rai Cinema,Italian,29,6.8
tt0856008,Sharkwater,2006,2000,1h 29m,Cinema,+10,Família,Outros,Outros,Documentário,Indefinido,Canadá,Outros,Inglês,3,7.9
tt0853096,Death of a President,2006,2000,1h 37m,Cinema,+16,Jovens,Outros,George W Bush,Crime,Drama,Reino Unido,Channel 4 Television Corporation,Inglês,1,6.3
tt0460975,Unidentified,2006,2000,1h 25m,Cinema,+10,Família,Outros,Outros,SciFi,Indefinido,Estados Unidos,Outros,Inglês,0,3.4
tt0431124,Hollywood Dreams,2006,2000,1h 40m,Cinema,+16,Jovens,Henry Jaglom,Outros,Comédia,Drama,Estados Unidos,The Rainbow Film Company,Inglês,0,4.5
tt0377061,I'll Believe You,2006,2000,1h 22m,Cinema,+10,Família,Outros,Outros,Comédia,Ficção Científica,Estados Unidos,Outros,Inglês,0,5.4
tt0461946,Everything's Gone Green,2006,2000,1h 35m,Cinema,+16,Jovens,Outros,Outros,Comédia,Crime,Canadá,Astral Media,Inglês,7,6.0
tt0376105,Racing Stripes,2005,2000,1h 42m,Cinema,+10,Família,Outros,Frankie Muniz,Animal Adventure,Aventura,Estados Unidos,Alcon Entertainment,Inglês,0,5.2
tt0468565,Tsotsi,2005,2000,1h 34m,Cinema,+16,Jovens,Gavin Hood,Outros,Crime,Drama,Reino Unido,Outros,Zulu,18,7.2
tt0424205,Joyeux Noel,2005,2000,1h 56m,Cinema,+12,Família,Outros,Diane Kruger,Holiday Romance,Drama,França,Senator Film Produktion,Francês,13,7.6
tt0387549,The Roost,2005,2000,1h 20m,Televisao,+14,Jovens,Ti West,Outros,Terror Sobrenatural,Terror,Estados Unidos,Glass Eye Pix,Inglês,0,4.8
tt2872732,Lucy,2014,2010,1h 29m,Cinema,+16,Jovens,Luc Besson,Scarlett Johansson,Ação,Ficção Científica,França,EuropaCorp,Inglês,12,6.4
tt2103254,Tammy,2014,2010,1h 37m,Cinema,+16,Jovens,Ben Falcone,Melissa McCarthy,Viagem de Estrada,Comédia,Estados Unidos,RatPacDune Entertainment,Inglês,7,4.9
tt2239832,Think Like a Man Too,2014,2010,1h 46m,Cinema,+12,Família,Tim Story,Kevin Hart,Comédia Romântica,Comédia,Estados Unidos,LStar Capital,Inglês,4,5.7
tt1956620,Sex Tape,2014,2010,1h 34m,Cinema,+16,Jovens,Jake Kasdan,Jason Segel,Comédia Vulgar,Comédia,Estados Unidos,Columbia Pictures,Inglês,3,5.1
tt2223990,Draft Day,2014,2010,1h 50m,Cinema,+12,Família,Ivan Reitman,Kevin Costner,Futebol,Drama,Estados Unidos,Summit Entertainment,Inglês,0,6.8
tt2467046,Left Behind,2014,2010,1h 50m,Cinema,+12,Família,Outros,Nicolas Cage,Ficção Científica Distópica,Ação,Estados Unidos,Entertainment One,Inglês,0,3.1
tt0458481,Sin City: A Dame to Kill For,2014,2010,1h 42m,Cinema,+16,Jovens,Robert Rodriguez,Mickey Rourke,Ação,Crime,Estados Unidos,Demarest Films,Inglês,6,6.5
tt3398268,When Marnie Was There,2014,2010,1h 43m,Cinema,+10,Família,Outros,Outros,Anime,Outros,Japão,Dentsu,Japonês,19,7.6
tt2872570,On Any Sunday: The Next Chapter,2014,2010,1h 30m,Cinema,+10,Família,Outros,Bo Derek,Esporte Radical,Ação,Estados Unidos,Outros,Inglês,0,7.1
tt1179031,Cold in July,2014,2010,1h 49m,Cinema,+16,Jovens,Outros,Michael C Hall,Crime,Thriller,Estados Unidos,Outros,Inglês,8,6.7
tt0133093,The Matrix,1999,1990,2h 16m,Cinema,+16,Jovens,Lana Wachowski,Keanu Reeves,Épico de Ação,Outros,Estados Unidos,Warner Bros,Inglês,52,8.7
tt0131325,Bowfinger,1999,1990,1h 37m,Cinema,+12,Família,Frank Oz,Steve Martin,Sátira,Comédia,Estados Unidos,Universal Pictures,Inglês,0,6.5
tt0139699,Varsity Blues,1999,1990,1h 46m,Cinema,+16,Jovens,Brian Robbins,James Van Der Beek,Futebol,Drama Adolescente,Estados Unidos,MTV Films,Inglês,5,6.5
tt0129280,The Out-of-Towners,1999,1990,1h 30m,Cinema,+12,Família,Sam Weisman,Steve Martin,Comédia,Indefinido,Estados Unidos,Paramount Pictures,Inglês,0,5.5
tt0160236,Dudley Do-Right,1999,1990,1h 17m,Cinema,+10,Família,Hugh Wilson,Brendan Fraser,Comédia Pastelão,Comédia,Estados Unidos,Universal Pictures,Inglês,0,3.9
tt0196857,Play It to the Bone,1999,1990,2h 4m,Cinema,+16,Jovens,Ron Shelton,Woody Harrelson,Comédia,Drama,Estados Unidos,Touchstone Pictures,Inglês,0,5.5
tt0165710,Detroit Rock City,1999,1990,1h 35m,Cinema,+16,Jovens,Adam Rifkin,Edward Furlong,Comédia Adolescente,Aventura,Estados Unidos,New Line Cinema,Inglês,0,6.8
tt0156096,Spring Forward,1999,1990,1h 50m,Cinema,+16,Jovens,Outros,Campbell Scott,Drama,Indefinido,Estados Unidos,Journeyman Pictures,Inglês,4,7.5
tt0221344,Herod's Law,1999,1990,2h 3m,Cinema,+16,Jovens,Outros,Outros,Comédia Sombria,Comédia,México,Outros,Espanhol,8,7.8
tt0194530,Whatever Happened to Harold Smith?,1999,1990,1h 35m,Cinema,+16,Jovens,Peter Hewitt,Tom Courtenay,Comédia,Indefinido,Reino Unido,Arts Council of England,Inglês,0,6.4
tt0194722,Bridge of Dragons,1999,1990,1h 32m,Cinema,+16,Jovens,Outros,Dolph Lundgren,Ação,Romance,Estados Unidos,Millennium Films,Inglês,0,4.7
tt0120768,The Negotiator,1998,1990,2h 20m,Cinema,+16,Jovens,F Gary Gray,Samuel L Jackson,Drama Processual Policial,Suspense / Mistério,Estados Unidos,New Regency Productions,Inglês,6,7.3
tt0145048,Little Men,1998,1990,1h 38m,Cinema,+10,Família,Outros,Mariel Hemingway,Drama,Indefinido,Canadá,Allegro Films,Inglês,0,6.3
tt0138862,Taxman,1998,1990,1h 44m,Cinema,+16,Jovens,Avi Nesher,Joe Pantoliano,Ação,Comédia,Estados Unidos,Outros,Inglês,0,5.6
tt0181627,Kirikou and the Sorceress,1998,1990,1h 11m,Televisao,+10,Família,Outros,Outros,Aventura,Animação,França,Outros,Francês,0,7.5
tt0092112,Trick or Treat,1986,1980,1h 38m,Cinema,+16,Jovens,Charles Martin Smith,Outros,Comédia Sombria,Comédia,Estados Unidos,De Laurentiis Entertainment Group DEG,Inglês,0,5.9
tt0091767,Playing for Keeps,1986,1980,1h 42m,Cinema,+12,Família,Outros,Outros,Comédia,Indefinido,Estados Unidos,Miramax,Inglês,0,4.4
tt0091083,From Beyond,1986,1980,1h 25m,Cinema,+16,Jovens,Stuart Gordon,Jeffrey Combs,Terror Corporal (Body Horror),Terror,Estados Unidos,Empire Pictures,Inglês,4,6.6
tt0091630,Night of the Creeps,1986,1980,1h 28m,Cinema,+16,Jovens,Outros,Outros,B-Horror,Paródia,Estados Unidos,TriStar Pictures,Inglês,0,6.7
tt0089221,The Gospel According to Vic,1986,1980,1h 32m,Cinema,+12,Família,Outros,Tom Conti,Sátira,Comédia,Reino Unido,Channel Four Films,Inglês,0,6.1
tt0091027,Eye of the Tiger,1986,1980,1h 32m,Cinema,+16,Jovens,Outros,Gary Busey,Ação,Drama,Estados Unidos,Scotti Brothers Pictures I,Inglês,0,5.6
tt0093861,The Right Hand Man,1986,1980,1h 37m,Cinema,+16,Jovens,Outros,Rupert Everett,Costume Drama,Drama de Época,Austrália,Outros,Inglês,0,4.6
tt2402105,Dom Hemingway,2013,2010,1h 33m,Cinema,+16,Jovens,Richard Shepard,Jude Law,Comédia,Crime,Reino Unido,Recorded Picture Company RPC,Inglês,0,6.1
tt1638364,The Armstrong Lie,2013,2010,2h 4m,Cinema,+16,Jovens,Alex Gibney,Outros,Documentário Esportivo,Biografia,Estados Unidos,Jigsaw Productions,Inglês,9,7.2
tt2463512,Hateship Loveship,2013,2010,1h 44m,Cinema,+16,Jovens,Outros,Kristen Wiig,Drama,Romance,Estados Unidos,Benaroya Pictures,Inglês,0,6.1
tt0817545,The Power of Few,2013,2010,1h 36m,Cinema,+16,Jovens,Outros,Christopher Walken,Thriller de Conspiração,Ação,Estados Unidos,Outros,Inglês,0,5.1
tt11145118,Creed III,2023,2020,1h 56m,Cinema,+12,Família,Outros,Michael B Jordan,Boxe,Ação,Estados Unidos,MetroGoldwynMayer MGM,Inglês,0,6.7
tt14849194,The Holdovers,2023,2020,2h 13m,Cinema,+16,Jovens,Alexander Payne,Paul Giamatti,Comédia de Feriado,Comédia,Estados Unidos,Miramax,Inglês,206,7.9
tt16374352,The Blind,2023,2020,1h 48m,Cinema,+12,Família,Outros,Outros,Drama,Indefinido,Estados Unidos,Outros,Inglês,0,6.2
tt6906292,Retribution,2023,2020,1h 31m,Cinema,+16,Jovens,Nimrd Antal,Liam Neeson,Ação de Carros,Ação,França,StudioCanal,Inglês,0,5.3
tt18363072,The Royal Hotel,2023,2020,1h 31m,Cinema,+16,Jovens,Outros,Julia Garner,Thriller Psicológico,Thriller,Austrália,Universal Pictures,Inglês,22,5.8
tt9663896,Asphalt City,2023,2020,2h 5m,Cinema,+16,Jovens,Outros,Tye Sheridan,Drama,Thriller,Estados Unidos,Outros,Inglês,0,6.1
